date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2019-03-06,2,1,12.0,24.0,2022_FIFA_World_Cup
2019-03-07,5,3,-12.0,-60.0,2022_FIFA_World_Cup
2019-03-08,1,1,-716.0,-716.0,2022_FIFA_World_Cup
2019-03-12,2,2,-246.5,-493.0,2022_FIFA_World_Cup
2019-03-15,1,1,15.0,15.0,2022_FIFA_World_Cup
2019-03-17,1,1,-336.0,-336.0,2022_FIFA_World_Cup
2019-03-27,1,1,-64.0,-64.0,2022_FIFA_World_Cup
2019-04-04,1,1,-25.0,-25.0,2022_FIFA_World_Cup
2019-04-14,1,1,2.0,2.0,2022_FIFA_World_Cup
2019-04-15,1,1,28.0,28.0,2022_FIFA_World_Cup
2019-04-20,2,2,-9.0,-18.0,2022_FIFA_World_Cup
2019-04-29,1,1,-299.0,-299.0,2022_FIFA_World_Cup
2019-05-22,4,3,-58.5,-234.0,2022_FIFA_World_Cup
2019-05-23,5,3,-113.0,-565.0,2022_FIFA_World_Cup
2019-05-24,2,1,-240.0,-480.0,2022_FIFA_World_Cup
2019-05-30,2,1,-13.5,-27.0,2022_FIFA_World_Cup
2019-06-02,1,1,807.0,807.0,2022_FIFA_World_Cup
2019-06-09,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2019-06-10,1,1,-137.0,-137.0,2022_FIFA_World_Cup
2019-06-11,3,1,-51.0,-153.0,2022_FIFA_World_Cup
2019-06-12,1,1,-6.0,-6.0,2022_FIFA_World_Cup
2019-06-14,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2019-06-17,2,2,0.0,0.0,2022_FIFA_World_Cup
2019-06-18,4,4,-30.25,-121.0,2022_FIFA_World_Cup
2019-06-22,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2019-06-28,2,2,-40.0,-80.0,2022_FIFA_World_Cup
2019-06-29,1,1,9.0,9.0,2022_FIFA_World_Cup
2019-07-04,2,1,-93.5,-187.0,2022_FIFA_World_Cup
2019-07-05,1,1,4.0,4.0,2022_FIFA_World_Cup
2019-07-06,1,1,4.0,4.0,2022_FIFA_World_Cup
2019-07-08,1,1,15.0,15.0,2022_FIFA_World_Cup
2019-07-15,1,1,-289.0,-289.0,2022_FIFA_World_Cup
2019-07-18,1,1,-109.0,-109.0,2022_FIFA_World_Cup
2019-07-21,1,1,76.0,76.0,2022_FIFA_World_Cup
2019-07-25,2,2,9.0,18.0,2022_FIFA_World_Cup
2019-07-26,4,1,-13.0,-52.0,2022_FIFA_World_Cup
2019-08-14,1,1,-14.0,-14.0,2022_FIFA_World_Cup
2019-08-19,1,1,-321.0,-321.0,2022_FIFA_World_Cup
2019-08-20,1,1,321.0,321.0,2022_FIFA_World_Cup
2019-08-21,1,1,1.0,1.0,2022_FIFA_World_Cup
2019-08-30,1,1,1.0,1.0,2022_FIFA_World_Cup
2019-09-03,3,2,-445.3333333333333,-1336.0,2022_FIFA_World_Cup
2019-09-04,12,7,-22.0,-264.0,2022_FIFA_World_Cup
2019-09-07,1,1,16.0,16.0,2022_FIFA_World_Cup
2019-09-09,2,2,-39.5,-79.0,2022_FIFA_World_Cup
2019-09-10,1,1,0.0,0.0,2022_FIFA_World_Cup
2019-09-15,1,1,17.0,17.0,2022_FIFA_World_Cup
2019-09-27,2,1,2.5,5.0,2022_FIFA_World_Cup
2019-10-07,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2019-10-08,1,1,-150.0,-150.0,2022_FIFA_World_Cup
2019-10-09,2,1,-16.5,-33.0,2022_FIFA_World_Cup
2019-10-11,1,1,16.0,16.0,2022_FIFA_World_Cup
2019-10-12,1,1,-82.0,-82.0,2022_FIFA_World_Cup
2019-10-16,6,2,-56.5,-339.0,2022_FIFA_World_Cup
2019-10-19,1,1,-53.0,-53.0,2022_FIFA_World_Cup
2019-10-21,3,3,-143.0,-429.0,2022_FIFA_World_Cup
2019-10-23,2,2,177.5,355.0,2022_FIFA_World_Cup
2019-10-25,5,3,-0.8,-4.0,2022_FIFA_World_Cup
2019-10-28,1,1,-166.0,-166.0,2022_FIFA_World_Cup
2019-11-03,2,2,-22.5,-45.0,2022_FIFA_World_Cup
2019-11-15,1,1,18.0,18.0,2022_FIFA_World_Cup
2019-11-25,1,1,45.0,45.0,2022_FIFA_World_Cup
2019-11-27,1,1,-21.0,-21.0,2022_FIFA_World_Cup
2019-11-28,2,2,31.5,63.0,2022_FIFA_World_Cup
2019-12-02,1,1,-508.0,-508.0,2022_FIFA_World_Cup
2019-12-09,2,2,-298.5,-597.0,2022_FIFA_World_Cup
2019-12-10,2,1,98.0,196.0,2022_FIFA_World_Cup
2019-12-11,3,3,-16.666666666666668,-50.0,2022_FIFA_World_Cup
2019-12-20,1,1,-7.0,-7.0,2022_FIFA_World_Cup
2019-12-28,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2020-01-03,1,1,7.0,7.0,2022_FIFA_World_Cup
2020-01-09,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2020-01-17,5,2,-4.6,-23.0,2022_FIFA_World_Cup
2020-02-05,3,3,-63.333333333333336,-190.0,2022_FIFA_World_Cup
2020-02-06,1,1,-415.0,-415.0,2022_FIFA_World_Cup
2020-02-14,1,1,60.0,60.0,2022_FIFA_World_Cup
2020-02-15,1,1,-5.0,-5.0,2022_FIFA_World_Cup
2020-02-19,1,1,0.0,0.0,2022_FIFA_World_Cup
2020-02-23,1,1,57.0,57.0,2022_FIFA_World_Cup
2020-02-24,3,3,107.0,321.0,2022_FIFA_World_Cup
2020-03-10,4,3,97.5,390.0,2022_FIFA_World_Cup
2020-03-12,3,2,-237.0,-711.0,2022_FIFA_World_Cup
2020-03-13,2,2,-91.0,-182.0,2022_FIFA_World_Cup
2020-03-15,2,1,5.0,10.0,2022_FIFA_World_Cup
2020-03-18,1,1,-15.0,-15.0,2022_FIFA_World_Cup
2020-03-21,1,1,-123.0,-123.0,2022_FIFA_World_Cup
2020-03-31,2,2,-8.0,-16.0,2022_FIFA_World_Cup
2020-04-03,9,2,1.7777777777777777,16.0,2022_FIFA_World_Cup
2020-04-05,2,2,3.0,6.0,2022_FIFA_World_Cup
2020-04-06,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2020-04-08,1,1,-91.0,-91.0,2022_FIFA_World_Cup
2020-04-13,3,2,29.0,87.0,2022_FIFA_World_Cup
2020-05-13,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2020-05-14,3,3,0.0,0.0,2022_FIFA_World_Cup
2020-05-18,1,1,1.0,1.0,2022_FIFA_World_Cup
2020-05-21,1,1,-548.0,-548.0,2022_FIFA_World_Cup
2020-05-25,2,2,-4.5,-9.0,2022_FIFA_World_Cup
2020-05-28,2,2,202.5,405.0,2022_FIFA_World_Cup
2020-06-13,2,1,22.0,44.0,2022_FIFA_World_Cup
2020-06-14,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2020-06-27,2,2,-58.0,-116.0,2022_FIFA_World_Cup
2020-06-28,2,2,58.0,116.0,2022_FIFA_World_Cup
2020-06-29,1,1,0.0,0.0,2022_FIFA_World_Cup
2020-06-30,2,2,-12.5,-25.0,2022_FIFA_World_Cup
2020-07-03,1,1,18.0,18.0,2022_FIFA_World_Cup
2020-07-07,1,1,-164.0,-164.0,2022_FIFA_World_Cup
2020-07-08,1,1,-1794.0,-1794.0,2022_FIFA_World_Cup
2020-07-15,8,2,-4141.0,-33128.0,2022_FIFA_World_Cup
2020-07-16,4,2,7.5,30.0,2022_FIFA_World_Cup
2020-07-17,6,4,-10.666666666666666,-64.0,2022_FIFA_World_Cup
2020-07-18,5,1,-58.4,-292.0,2022_FIFA_World_Cup
2020-07-23,1,1,91.0,91.0,2022_FIFA_World_Cup
2020-08-06,2,2,-6.5,-13.0,2022_FIFA_World_Cup
2020-08-15,2,2,-18.5,-37.0,2022_FIFA_World_Cup
2020-08-27,1,1,41.0,41.0,2022_FIFA_World_Cup
2020-08-30,1,1,24.0,24.0,2022_FIFA_World_Cup
2020-09-02,4,2,63.0,252.0,2022_FIFA_World_Cup
2020-09-04,2,2,-142.0,-284.0,2022_FIFA_World_Cup
2020-09-22,2,2,23.0,46.0,2022_FIFA_World_Cup
2020-09-26,1,1,-38.0,-38.0,2022_FIFA_World_Cup
2020-09-27,1,1,38.0,38.0,2022_FIFA_World_Cup
2020-10-04,2,2,-21.0,-42.0,2022_FIFA_World_Cup
2020-10-05,2,2,2.0,4.0,2022_FIFA_World_Cup
2020-10-18,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2020-10-26,3,2,0.0,0.0,2022_FIFA_World_Cup
2020-10-27,1,1,-4.0,-4.0,2022_FIFA_World_Cup
2020-10-28,2,2,1.5,3.0,2022_FIFA_World_Cup
2020-10-29,1,1,-8.0,-8.0,2022_FIFA_World_Cup
2020-11-02,4,3,157.25,629.0,2022_FIFA_World_Cup
2020-11-16,3,2,-224.66666666666666,-674.0,2022_FIFA_World_Cup
2020-11-17,1,1,3.0,3.0,2022_FIFA_World_Cup
2020-11-18,2,2,458.0,916.0,2022_FIFA_World_Cup
2020-11-21,2,2,-1.5,-3.0,2022_FIFA_World_Cup
2020-12-04,2,2,20.0,40.0,2022_FIFA_World_Cup
2020-12-05,2,2,-49.0,-98.0,2022_FIFA_World_Cup
2020-12-06,1,1,50.0,50.0,2022_FIFA_World_Cup
2020-12-07,2,2,-543.0,-1086.0,2022_FIFA_World_Cup
2020-12-08,1,1,4.0,4.0,2022_FIFA_World_Cup
2020-12-09,1,1,-321.0,-321.0,2022_FIFA_World_Cup
2020-12-10,1,1,-53.0,-53.0,2022_FIFA_World_Cup
2020-12-11,2,2,32.0,64.0,2022_FIFA_World_Cup
2020-12-15,2,2,-696.5,-1393.0,2022_FIFA_World_Cup
2020-12-17,3,3,-8.333333333333334,-25.0,2022_FIFA_World_Cup
2020-12-18,1,1,47530.0,47530.0,2022_FIFA_World_Cup
2020-12-21,2,2,-23770.5,-47541.0,2022_FIFA_World_Cup
2020-12-23,2,1,-19.0,-38.0,2022_FIFA_World_Cup
2020-12-24,2,2,-17.0,-34.0,2022_FIFA_World_Cup
2020-12-31,1,1,61.0,61.0,2022_FIFA_World_Cup
2021-01-01,2,2,0.0,0.0,2022_FIFA_World_Cup
2021-01-02,1,1,47.0,47.0,2022_FIFA_World_Cup
2021-01-05,2,1,-32.5,-65.0,2022_FIFA_World_Cup
2021-01-08,1,1,-67.0,-67.0,2022_FIFA_World_Cup
2021-01-09,2,2,-33.0,-66.0,2022_FIFA_World_Cup
2021-01-10,2,1,-1.5,-3.0,2022_FIFA_World_Cup
2021-01-23,2,2,-185.0,-370.0,2022_FIFA_World_Cup
2021-01-25,1,1,26.0,26.0,2022_FIFA_World_Cup
2021-02-01,6,3,-1.3333333333333333,-8.0,2022_FIFA_World_Cup
2021-02-04,2,2,-35.5,-71.0,2022_FIFA_World_Cup
2021-02-06,1,1,-304.0,-304.0,2022_FIFA_World_Cup
2021-02-07,2,2,167.5,335.0,2022_FIFA_World_Cup
2021-02-08,1,1,-23.0,-23.0,2022_FIFA_World_Cup
2021-02-12,1,1,-26.0,-26.0,2022_FIFA_World_Cup
2021-02-17,4,2,8.75,35.0,2022_FIFA_World_Cup
2021-02-23,1,1,-702.0,-702.0,2022_FIFA_World_Cup
2021-03-12,2,2,9.0,18.0,2022_FIFA_World_Cup
2021-03-14,1,1,20.0,20.0,2022_FIFA_World_Cup
2021-03-28,1,1,290.0,290.0,2022_FIFA_World_Cup
2021-03-29,2,2,-147.0,-294.0,2022_FIFA_World_Cup
2021-03-30,1,1,-23.0,-23.0,2022_FIFA_World_Cup
2021-04-01,1,1,18.0,18.0,2022_FIFA_World_Cup
2021-04-02,5,2,18.6,93.0,2022_FIFA_World_Cup
2021-04-03,3,3,-1.6666666666666667,-5.0,2022_FIFA_World_Cup
2021-04-04,2,1,-59.0,-118.0,2022_FIFA_World_Cup
2021-04-06,2,2,-30.5,-61.0,2022_FIFA_World_Cup
2021-04-07,4,1,-5.0,-20.0,2022_FIFA_World_Cup
2021-04-15,1,1,43.0,43.0,2022_FIFA_World_Cup
2021-04-17,1,1,178.0,178.0,2022_FIFA_World_Cup
2021-04-19,2,1,-125.0,-250.0,2022_FIFA_World_Cup
2021-04-29,2,2,-282.0,-564.0,2022_FIFA_World_Cup
2021-04-30,2,2,-590.0,-1180.0,2022_FIFA_World_Cup
2021-05-07,1,1,-283.0,-283.0,2022_FIFA_World_Cup
2021-05-08,3,1,3189.0,9567.0,2022_FIFA_World_Cup
2021-05-11,7,3,-58.714285714285715,-411.0,2022_FIFA_World_Cup
2021-05-20,1,1,2.0,2.0,2022_FIFA_World_Cup
2021-05-21,1,1,-137.0,-137.0,2022_FIFA_World_Cup
2021-05-26,1,1,-9.0,-9.0,2022_FIFA_World_Cup
2021-05-27,3,2,-17.666666666666668,-53.0,2022_FIFA_World_Cup
2021-06-04,1,1,-134.0,-134.0,2022_FIFA_World_Cup
2021-06-07,3,2,35.666666666666664,107.0,2022_FIFA_World_Cup
2021-06-16,4,3,-150.5,-602.0,2022_FIFA_World_Cup
2021-06-18,1,1,145.0,145.0,2022_FIFA_World_Cup
2021-06-19,2,2,-181.5,-363.0,2022_FIFA_World_Cup
2021-06-21,1,1,-12.0,-12.0,2022_FIFA_World_Cup
2021-06-22,1,1,145.0,145.0,2022_FIFA_World_Cup
2021-06-27,4,3,-41.75,-167.0,2022_FIFA_World_Cup
2021-06-28,3,2,-33.333333333333336,-100.0,2022_FIFA_World_Cup
2021-06-29,4,1,-6.0,-24.0,2022_FIFA_World_Cup
2021-06-30,6,4,-10.166666666666666,-61.0,2022_FIFA_World_Cup
2021-07-01,4,1,-7.75,-31.0,2022_FIFA_World_Cup
2021-07-02,4,4,-11.0,-44.0,2022_FIFA_World_Cup
2021-07-05,1,1,-12.0,-12.0,2022_FIFA_World_Cup
2021-07-12,1,1,672.0,672.0,2022_FIFA_World_Cup
2021-07-14,9,4,-74.66666666666667,-672.0,2022_FIFA_World_Cup
2021-07-15,8,6,-95.5,-764.0,2022_FIFA_World_Cup
2021-07-25,2,2,-147.0,-294.0,2022_FIFA_World_Cup
2021-07-27,1,1,-651.0,-651.0,2022_FIFA_World_Cup
2021-07-28,1,1,5.0,5.0,2022_FIFA_World_Cup
2021-08-03,1,1,-202.0,-202.0,2022_FIFA_World_Cup
2021-08-04,2,2,-7.5,-15.0,2022_FIFA_World_Cup
2021-08-05,1,1,-301.0,-301.0,2022_FIFA_World_Cup
