date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2013-03-05,1,1,17.0,17.0,Academy_Awards
2013-03-09,4,3,-7.5,-30.0,Academy_Awards
2013-03-16,1,1,-27.0,-27.0,Academy_Awards
2013-03-17,3,1,0.0,0.0,Academy_Awards
2013-03-18,1,1,-46.0,-46.0,Academy_Awards
2013-03-21,2,2,29.5,59.0,Academy_Awards
2013-03-25,3,3,-228.0,-684.0,Academy_Awards
2013-03-26,1,1,-1.0,-1.0,Academy_Awards
2013-03-27,1,1,-678.0,-678.0,Academy_Awards
2013-03-30,2,2,348.5,697.0,Academy_Awards
2013-04-01,1,1,-15.0,-15.0,Academy_Awards
2013-04-04,2,2,-134.0,-268.0,Academy_Awards
2013-04-07,1,1,-126.0,-126.0,Academy_Awards
2013-04-11,4,4,31.5,126.0,Academy_Awards
2013-04-13,1,1,0.0,0.0,Academy_Awards
2013-04-14,1,1,5.0,5.0,Academy_Awards
2013-04-17,2,1,-2.5,-5.0,Academy_Awards
2013-04-19,7,6,-28.285714285714285,-198.0,Academy_Awards
2013-04-22,1,1,-27.0,-27.0,Academy_Awards
2013-04-23,2,1,-5.0,-10.0,Academy_Awards
2013-04-25,2,2,-166.0,-332.0,Academy_Awards
2013-04-27,1,1,-82.0,-82.0,Academy_Awards
2013-05-01,2,2,148.0,296.0,Academy_Awards
2013-05-02,5,4,-10.6,-53.0,Academy_Awards
2013-05-10,1,1,15.0,15.0,Academy_Awards
2013-05-15,3,3,19.333333333333332,58.0,Academy_Awards
2013-05-22,1,1,0.0,0.0,Academy_Awards
2013-05-24,2,1,757.5,1515.0,Academy_Awards
2013-05-27,4,3,-384.0,-1536.0,Academy_Awards
2013-05-31,1,1,5.0,5.0,Academy_Awards
2013-06-01,3,3,-25.333333333333332,-76.0,Academy_Awards
2013-06-08,1,1,13.0,13.0,Academy_Awards
2013-06-11,1,1,131.0,131.0,Academy_Awards
2013-06-17,1,1,0.0,0.0,Academy_Awards
2013-06-18,2,1,110.5,221.0,Academy_Awards
2013-06-21,1,1,126.0,126.0,Academy_Awards
2013-06-22,1,1,-32.0,-32.0,Academy_Awards
2013-06-28,1,1,-677.0,-677.0,Academy_Awards
2013-06-29,3,1,-41.666666666666664,-125.0,Academy_Awards
2013-06-30,3,3,-52.666666666666664,-158.0,Academy_Awards
2013-07-01,6,5,-15.333333333333334,-92.0,Academy_Awards
2013-07-04,1,1,-1261.0,-1261.0,Academy_Awards
2013-07-08,6,1,-87.66666666666667,-526.0,Academy_Awards
2013-07-09,1,1,-4.0,-4.0,Academy_Awards
2013-07-12,2,1,15.0,30.0,Academy_Awards
2013-07-20,1,1,-451.0,-451.0,Academy_Awards
2013-07-23,5,3,89.0,445.0,Academy_Awards
2013-07-24,4,2,-7.5,-30.0,Academy_Awards
2013-07-25,2,2,0.0,0.0,Academy_Awards
2013-07-26,7,3,16.571428571428573,116.0,Academy_Awards
2013-07-29,1,1,-99.0,-99.0,Academy_Awards
2013-07-30,2,2,49.0,98.0,Academy_Awards
2013-07-31,2,2,7.5,15.0,Academy_Awards
2013-08-02,2,2,-76.5,-153.0,Academy_Awards
2013-08-17,1,1,-5.0,-5.0,Academy_Awards
2013-08-20,1,1,0.0,0.0,Academy_Awards
2013-08-24,2,2,-46.5,-93.0,Academy_Awards
2013-08-26,4,3,22.5,90.0,Academy_Awards
2013-08-27,1,1,42.0,42.0,Academy_Awards
2013-09-05,1,1,-120.0,-120.0,Academy_Awards
2013-09-10,4,2,-32.0,-128.0,Academy_Awards
2013-09-12,1,1,-62.0,-62.0,Academy_Awards
2013-09-16,3,3,-43.333333333333336,-130.0,Academy_Awards
2013-09-21,1,1,27.0,27.0,Academy_Awards
2013-09-22,2,1,4.5,9.0,Academy_Awards
2013-09-25,1,1,-22.0,-22.0,Academy_Awards
2013-09-27,3,3,24558.666666666668,73676.0,Academy_Awards
2013-09-30,4,3,-18414.0,-73656.0,Academy_Awards
2013-10-01,2,2,-5.5,-11.0,Academy_Awards
2013-10-04,6,3,-9.166666666666666,-55.0,Academy_Awards
2013-10-08,3,3,2.0,6.0,Academy_Awards
2013-10-09,2,2,-314.0,-628.0,Academy_Awards
2013-10-15,3,1,-0.3333333333333333,-1.0,Academy_Awards
2013-10-17,1,1,0.0,0.0,Academy_Awards
2013-10-18,1,1,-24.0,-24.0,Academy_Awards
2013-10-20,1,1,13.0,13.0,Academy_Awards
2013-10-21,1,1,-151.0,-151.0,Academy_Awards
2013-10-22,2,2,70.5,141.0,Academy_Awards
2013-10-27,1,1,-548.0,-548.0,Academy_Awards
2013-10-30,1,1,-104.0,-104.0,Academy_Awards
2013-11-02,4,2,-4.75,-19.0,Academy_Awards
2013-11-04,2,1,37554.0,75108.0,Academy_Awards
2013-11-07,4,3,-18779.0,-75116.0,Academy_Awards
2013-11-10,1,1,-1.0,-1.0,Academy_Awards
2013-11-11,1,1,13.0,13.0,Academy_Awards
2013-11-14,2,2,9756.0,19512.0,Academy_Awards
2013-11-18,1,1,-8.0,-8.0,Academy_Awards
2013-11-30,2,2,-15.0,-30.0,Academy_Awards
2013-12-03,2,2,5.5,11.0,Academy_Awards
2013-12-06,1,1,-1.0,-1.0,Academy_Awards
2013-12-09,1,1,0.0,0.0,Academy_Awards
2013-12-14,1,1,2.0,2.0,Academy_Awards
2013-12-17,2,2,-100.5,-201.0,Academy_Awards
2013-12-18,8,2,-67.125,-537.0,Academy_Awards
2013-12-19,1,1,1.0,1.0,Academy_Awards
2013-12-20,1,1,-17.0,-17.0,Academy_Awards
2013-12-22,1,1,-79.0,-79.0,Academy_Awards
2013-12-29,1,1,2.0,2.0,Academy_Awards
2013-12-30,1,1,135.0,135.0,Academy_Awards
2013-12-31,1,1,0.0,0.0,Academy_Awards
2014-01-01,2,2,812.0,1624.0,Academy_Awards
2014-01-02,2,2,-818.0,-1636.0,Academy_Awards
2014-01-05,3,3,-117.66666666666667,-353.0,Academy_Awards
2014-01-06,2,2,16.0,32.0,Academy_Awards
2014-01-08,2,2,-17.0,-34.0,Academy_Awards
2014-01-09,1,1,-12.0,-12.0,Academy_Awards
2014-01-12,2,2,-132.0,-264.0,Academy_Awards
2014-01-13,9,4,134.33333333333334,1209.0,Academy_Awards
2014-01-15,2,2,-20.5,-41.0,Academy_Awards
2014-01-16,1,1,3.0,3.0,Academy_Awards
2014-01-17,4,3,-51.0,-204.0,Academy_Awards
2014-01-19,2,1,2.5,5.0,Academy_Awards
2014-01-20,2,2,-7.5,-15.0,Academy_Awards
2014-01-21,3,2,-204.0,-612.0,Academy_Awards
2014-01-25,2,2,2.5,5.0,Academy_Awards
2014-01-26,1,1,-1.0,-1.0,Academy_Awards
2014-01-27,1,1,0.0,0.0,Academy_Awards
2014-01-28,4,2,-7.0,-28.0,Academy_Awards
2014-01-30,9,4,-0.2222222222222222,-2.0,Academy_Awards
2014-02-01,4,4,-6.75,-27.0,Academy_Awards
2014-02-02,1,1,831.0,831.0,Academy_Awards
2014-02-03,2,2,0.5,1.0,Academy_Awards
2014-02-05,2,2,-37.5,-75.0,Academy_Awards
2014-02-08,5,5,-9.4,-47.0,Academy_Awards
2014-02-09,1,1,-16.0,-16.0,Academy_Awards
2014-02-12,1,1,-1.0,-1.0,Academy_Awards
2014-02-16,8,5,-33.5,-268.0,Academy_Awards
2014-02-21,1,1,13.0,13.0,Academy_Awards
2014-02-24,8,2,-4.875,-39.0,Academy_Awards
2014-02-25,4,3,-62.25,-249.0,Academy_Awards
2014-02-26,1,1,-3.0,-3.0,Academy_Awards
2014-02-27,1,1,-91.0,-91.0,Academy_Awards
2014-02-28,4,4,-87.25,-349.0,Academy_Awards
2014-03-02,4,4,3.5,14.0,Academy_Awards
2014-03-03,29,26,-2.7586206896551726,-80.0,Academy_Awards
2014-03-04,4,4,-589.75,-2359.0,Academy_Awards
2014-03-05,5,4,-2.6,-13.0,Academy_Awards
2014-03-06,2,1,4.5,9.0,Academy_Awards
2014-03-07,4,3,26.5,106.0,Academy_Awards
2014-03-08,1,1,733.0,733.0,Academy_Awards
2014-03-09,2,2,23.0,46.0,Academy_Awards
2014-03-10,1,1,3.0,3.0,Academy_Awards
2014-03-11,2,2,-1479.0,-2958.0,Academy_Awards
2014-03-15,2,2,5.5,11.0,Academy_Awards
2014-03-16,2,2,-22.0,-44.0,Academy_Awards
2014-03-17,2,2,-32.5,-65.0,Academy_Awards
2014-03-18,1,1,-8.0,-8.0,Academy_Awards
2014-03-19,1,1,-8.0,-8.0,Academy_Awards
2014-03-22,3,2,2.6666666666666665,8.0,Academy_Awards
2014-03-23,1,1,-35.0,-35.0,Academy_Awards
2014-03-27,4,4,5.0,20.0,Academy_Awards
2014-03-30,2,2,201.5,403.0,Academy_Awards
2014-04-05,1,1,0.0,0.0,Academy_Awards
2014-04-12,2,2,-59.5,-119.0,Academy_Awards
2014-04-17,3,1,14.333333333333334,43.0,Academy_Awards
2014-04-19,1,1,-45.0,-45.0,Academy_Awards
2014-04-22,2,2,30.0,60.0,Academy_Awards
2014-04-24,1,1,-590.0,-590.0,Academy_Awards
2014-04-25,2,2,0.0,0.0,Academy_Awards
2014-04-26,1,1,2.0,2.0,Academy_Awards
2014-04-27,1,1,-91.0,-91.0,Academy_Awards
2014-05-01,3,2,-1.3333333333333333,-4.0,Academy_Awards
2014-05-04,2,2,-12.5,-25.0,Academy_Awards
2014-05-05,1,1,-8.0,-8.0,Academy_Awards
2014-05-09,2,1,-22.0,-44.0,Academy_Awards
2014-05-10,1,1,-7283.0,-7283.0,Academy_Awards
2014-05-13,1,1,-2.0,-2.0,Academy_Awards
2014-05-14,3,2,-17.0,-51.0,Academy_Awards
2014-05-24,2,1,-744.0,-1488.0,Academy_Awards
2014-05-30,4,3,-30.75,-123.0,Academy_Awards
