date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2024-04-11,3,3,-34.0,-102.0,COVID-19_pandemic
2024-04-15,1,1,7.0,7.0,COVID-19_pandemic
2024-04-16,1,1,-83.0,-83.0,COVID-19_pandemic
2024-04-25,1,1,-32.0,-32.0,COVID-19_pandemic
2024-04-28,1,1,-42.0,-42.0,COVID-19_pandemic
2024-05-02,1,1,-1276.0,-1276.0,COVID-19_pandemic
2024-05-08,1,1,1276.0,1276.0,COVID-19_pandemic
2024-05-13,2,1,0.5,1.0,COVID-19_pandemic
2024-05-21,2,2,8.0,16.0,COVID-19_pandemic
2024-05-28,4,1,-61.25,-245.0,COVID-19_pandemic
2024-05-29,1,1,85.0,85.0,COVID-19_pandemic
2024-05-31,4,1,-343.5,-1374.0,COVID-19_pandemic
2024-06-02,5,2,7.4,37.0,COVID-19_pandemic
2024-06-03,7,3,-11.285714285714286,-79.0,COVID-19_pandemic
2024-06-05,10,7,-110.8,-1108.0,COVID-19_pandemic
2024-06-06,5,3,439.4,2197.0,COVID-19_pandemic
2024-06-07,9,1,523.8888888888889,4715.0,COVID-19_pandemic
2024-06-10,1,1,-199.0,-199.0,COVID-19_pandemic
2024-06-13,4,2,69.75,279.0,COVID-19_pandemic
2024-06-14,4,4,0.75,3.0,COVID-19_pandemic
2024-06-20,2,2,-6.0,-12.0,COVID-19_pandemic
2024-06-25,3,2,-33.0,-99.0,COVID-19_pandemic
2024-06-29,2,2,-83.5,-167.0,COVID-19_pandemic
2024-06-30,3,2,149.66666666666666,449.0,COVID-19_pandemic
2024-07-01,1,1,-12.0,-12.0,COVID-19_pandemic
2024-07-07,1,1,-36.0,-36.0,COVID-19_pandemic
2024-07-12,2,1,18.0,36.0,COVID-19_pandemic
2024-07-14,1,1,-108.0,-108.0,COVID-19_pandemic
2024-07-19,1,1,-21.0,-21.0,COVID-19_pandemic
2024-07-20,1,1,-49.0,-49.0,COVID-19_pandemic
2024-07-21,1,1,2.0,2.0,COVID-19_pandemic
2024-07-25,1,1,-111.0,-111.0,COVID-19_pandemic
2024-07-28,2,1,54.0,108.0,COVID-19_pandemic
2024-07-30,1,1,1.0,1.0,COVID-19_pandemic
2024-08-07,1,1,-1.0,-1.0,COVID-19_pandemic
2024-08-09,1,1,-12.0,-12.0,COVID-19_pandemic
2024-08-22,1,1,4.0,4.0,COVID-19_pandemic
2024-08-30,1,1,6.0,6.0,COVID-19_pandemic
2024-08-31,2,1,-42.5,-85.0,COVID-19_pandemic
2024-09-01,1,1,99.0,99.0,COVID-19_pandemic
2024-09-02,1,1,48.0,48.0,COVID-19_pandemic
2024-09-03,1,1,2.0,2.0,COVID-19_pandemic
2024-09-04,2,2,-4.0,-8.0,COVID-19_pandemic
2024-09-12,1,1,-409.0,-409.0,COVID-19_pandemic
2024-09-16,4,1,2.75,11.0,COVID-19_pandemic
2024-09-17,1,1,-46.0,-46.0,COVID-19_pandemic
2024-09-18,1,1,-525.0,-525.0,COVID-19_pandemic
2024-09-26,3,1,175.0,525.0,COVID-19_pandemic
2024-09-28,10,6,-129.3,-1293.0,COVID-19_pandemic
2024-09-30,4,3,95.0,380.0,COVID-19_pandemic
2024-10-01,4,4,-17.25,-69.0,COVID-19_pandemic
2024-10-10,3,2,0.6666666666666666,2.0,COVID-19_pandemic
2024-10-11,1,1,219.0,219.0,COVID-19_pandemic
2024-10-13,1,1,-1.0,-1.0,COVID-19_pandemic
2024-10-18,1,1,18.0,18.0,COVID-19_pandemic
2024-10-23,9,1,6.888888888888889,62.0,COVID-19_pandemic
2024-11-02,1,1,-2.0,-2.0,COVID-19_pandemic
2024-11-08,1,1,-23.0,-23.0,COVID-19_pandemic
2024-11-09,1,1,4.0,4.0,COVID-19_pandemic
2024-11-14,1,1,-66.0,-66.0,COVID-19_pandemic
2024-11-17,2,2,-17.5,-35.0,COVID-19_pandemic
2024-11-24,2,1,-35.5,-71.0,COVID-19_pandemic
2024-11-25,1,1,206.0,206.0,COVID-19_pandemic
2024-12-01,2,1,206.0,412.0,COVID-19_pandemic
2024-12-03,1,1,0.0,0.0,COVID-19_pandemic
2024-12-08,1,1,-6.0,-6.0,COVID-19_pandemic
2024-12-09,1,1,35.0,35.0,COVID-19_pandemic
2024-12-11,1,1,-22.0,-22.0,COVID-19_pandemic
2024-12-13,1,1,453.0,453.0,COVID-19_pandemic
2024-12-15,1,1,-453.0,-453.0,COVID-19_pandemic
2024-12-16,1,1,-44.0,-44.0,COVID-19_pandemic
2024-12-28,2,2,-46.5,-93.0,COVID-19_pandemic
2024-12-31,2,2,-12.0,-24.0,COVID-19_pandemic
2025-01-05,1,1,-5.0,-5.0,COVID-19_pandemic
2025-01-07,1,1,241.0,241.0,COVID-19_pandemic
2025-01-16,2,2,-11.0,-22.0,COVID-19_pandemic
2025-01-18,1,1,-174.0,-174.0,COVID-19_pandemic
2025-01-27,2,2,7.0,14.0,COVID-19_pandemic
2025-01-28,3,2,0.0,0.0,COVID-19_pandemic
2025-01-29,1,1,7.0,7.0,COVID-19_pandemic
2025-01-31,1,1,7.0,7.0,COVID-19_pandemic
2025-02-04,1,1,-206.0,-206.0,COVID-19_pandemic
2025-02-14,1,1,0.0,0.0,COVID-19_pandemic
2025-02-15,1,1,667.0,667.0,COVID-19_pandemic
2025-02-19,1,1,-1.0,-1.0,COVID-19_pandemic
2025-02-24,1,1,-9.0,-9.0,COVID-19_pandemic
2025-02-25,1,1,-22.0,-22.0,COVID-19_pandemic
2025-03-04,1,1,282.0,282.0,COVID-19_pandemic
